,7,8
PRES16,99707.0,
AG18,94319.0,5681.0
SEN18,4964.0,95036.0
PRES20,98189.0,1811.0
SEN20,94907.0,5093.0
BOE22,94161.0,5839.0
MSU22,94347.0,5653.0
UOM22,94151.0,5849.0
WSU22,94225.0,5775.0
Index_0,90040.0,9960.0
Index_1,71998.0,28002.0
Index_3,70619.0,29381.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
