,7,8
PRES16,99840.0,
AG18,97193.0,2807.0
SEN18,3993.0,96007.0
PRES20,99010.0,
SEN20,97627.0,2373.0
BOE22,97116.0,2884.0
MSU22,97250.0,2750.0
UOM22,97111.0,2889.0
WSU22,97127.0,2873.0
Index_0,93935.0,6065.0
Index_1,80291.0,19709.0
Index_3,77915.0,22085.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
