,7,8
PRES16,99626.0,
AG18,94773.0,5227.0
SEN18,5618.0,94382.0
PRES20,98108.0,1892.0
SEN20,95296.0,4704.0
BOE22,94667.0,5333.0
MSU22,94812.0,5188.0
UOM22,94667.0,5333.0
WSU22,94688.0,5312.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
