,14,15
PRES16,71178.0,28822
AG18,1518.0,98482
PRES20,17236.0,82764
SEN20,2421.0,97579
GOV18,,100000
SEN18,,100000
SOS18,,100000
AG22,,100000
BOE22,,100000
GOV22,,100000
MSU22,,100000
SOS22,,100000
UOM22,,100000
WSU22,,100000
Index_0,,100000
Index_1,,100000
Index_3,,100000
