,7,8
PRES16,99827.0,
AG18,95346.0,4654.0
SEN18,4581.0,95419.0
PRES20,98371.0,1629.0
SEN20,95709.0,4291.0
BOE22,95212.0,4788.0
MSU22,95365.0,4635.0
UOM22,95171.0,4829.0
WSU22,95242.0,4758.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
