,7,8
PRES16,99891.0,
AG18,97262.0,2738.0
SEN18,5096.0,94904.0
PRES20,99141.0,
SEN20,97626.0,2374.0
BOE22,97129.0,2871.0
MSU22,97275.0,2725.0
UOM22,97054.0,2946.0
WSU22,97184.0,2816.0
Index_0,92702.0,7298.0
Index_1,75674.0,24326.0
Index_3,74251.0,25749.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
