,15,14
PRES16,49678,50322.0
AG18,97990,2010.0
GOV18,100000,
SEN18,99992,
SOS18,100000,
PRES20,93042,6958.0
SEN20,97407,2593.0
AG22,100000,
BOE22,100000,
GOV22,100000,
MSU22,99992,
SOS22,100000,
UOM22,100000,
WSU22,100000,
