,15,14
PRES16,42609,57391.0
AG18,98095,1905.0
GOV18,100000,
SEN18,100000,
SOS18,100000,
PRES20,92628,7372.0
SEN20,97490,2510.0
AG22,100000,
BOE22,100000,
GOV22,100000,
MSU22,100000,
SOS22,100000,
UOM22,100000,
WSU22,100000,
