,7,8
PRES16,99782.0,
AG18,94344.0,5656.0
SEN18,5246.0,94754.0
PRES20,98024.0,1976.0
SEN20,94907.0,5093.0
BOE22,94176.0,5824.0
MSU22,94428.0,5572.0
UOM22,94150.0,5850.0
WSU22,94185.0,5815.0
Index_0,89414.0,10586.0
Index_1,71144.0,28856.0
Index_3,69238.0,30762.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
