,7,8
PRES16,99812.0,
AG18,94872.0,5128.0
SEN18,4350.0,95650.0
PRES20,98310.0,1690.0
SEN20,95301.0,4699.0
BOE22,94708.0,5292.0
MSU22,94913.0,5087.0
UOM22,94708.0,5292.0
WSU22,94708.0,5292.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
