,15,14
PRES16,39620,60380.0
AG18,96042,3958.0
GOV18,100000,
SEN18,99994,
SOS18,100000,
PRES20,89947,10053.0
SEN20,93947,6053.0
AG22,100000,
BOE22,100000,
GOV22,100000,
MSU22,99994,
SOS22,100000,
UOM22,100000,
WSU22,100000,
Index_0,100000,
Index_1,100000,
Index_3,100000,
