,7,8
PRES16,99746.0,
AG18,93699.0,6301.0
SEN18,4294.0,95706.0
PRES20,98108.0,1892.0
SEN20,94167.0,5833.0
BOE22,93540.0,6460.0
MSU22,93714.0,6286.0
UOM22,93540.0,6460.0
WSU22,93543.0,6457.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
