,7,8
PRES16,99760.0,
AG18,94980.0,5020.0
SEN18,3621.0,96379.0
PRES20,98410.0,1590.0
SEN20,95541.0,4459.0
BOE22,94781.0,5219.0
MSU22,95012.0,4988.0
UOM22,94735.0,5265.0
WSU22,94782.0,5218.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
