,7,8
PRES16,99881.0,
AG18,93860.0,6140.0
SEN18,4343.0,95657.0
PRES20,97952.0,2048.0
SEN20,94299.0,5701.0
BOE22,93750.0,6250.0
MSU22,93878.0,6122.0
UOM22,93750.0,6250.0
WSU22,93750.0,6250.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
