,7,8
PRES16,99856.0,
AG18,94705.0,5295.0
SEN18,4354.0,95646.0
PRES20,98419.0,1581.0
SEN20,95320.0,4680.0
BOE22,94574.0,5426.0
MSU22,94778.0,5222.0
UOM22,94508.0,5492.0
WSU22,94591.0,5409.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
