,7,8
PRES16,99780.0,
AG18,94469.0,5531.0
SEN18,5233.0,94767.0
PRES20,97924.0,2076.0
SEN20,95137.0,4863.0
BOE22,94214.0,5786.0
MSU22,94595.0,5405.0
UOM22,94165.0,5835.0
WSU22,94216.0,5784.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
