,7,8
PRES16,99771.0,
AG18,94318.0,5682.0
SEN18,5060.0,94940.0
PRES20,98186.0,1814.0
SEN20,94882.0,5118.0
BOE22,94171.0,5829.0
MSU22,94326.0,5674.0
UOM22,94147.0,5853.0
WSU22,94171.0,5829.0
Index_0,89649.0,10351.0
Index_1,72934.0,27066.0
Index_3,71157.0,28843.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
