,7,8
PRES16,99620.0,
AG18,94460.0,5540.0
SEN18,5582.0,94418.0
PRES20,98381.0,1619.0
SEN20,94814.0,5186.0
BOE22,94314.0,5686.0
MSU22,94473.0,5527.0
UOM22,94311.0,5689.0
WSU22,94318.0,5682.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
