,7,8
PRES16,99819.0,
AG18,95732.0,4268.0
SEN18,4226.0,95774.0
PRES20,98639.0,1361.0
SEN20,96135.0,3865.0
BOE22,95646.0,4354.0
MSU22,95766.0,4234.0
UOM22,95643.0,4357.0
WSU22,95654.0,4346.0
Index_0,90671.0,9329.0
Index_1,71322.0,28678.0
Index_3,69640.0,30360.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
