,7,8
PRES16,99878.0,
AG18,95666.0,4334.0
SEN18,5046.0,94954.0
PRES20,98722.0,1278.0
SEN20,96131.0,3869.0
BOE22,95474.0,4526.0
MSU22,95668.0,4332.0
UOM22,95466.0,4534.0
WSU22,95506.0,4494.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
