,7,8
PRES16,99983.0,
AG18,94134.0,5866.0
SEN18,3539.0,96461.0
PRES20,98167.0,1833.0
SEN20,94203.0,5797.0
BOE22,94001.0,5999.0
MSU22,94134.0,5866.0
UOM22,93985.0,6015.0
WSU22,94001.0,5999.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
