,7,8
PRES16,99767.0,
AG18,94827.0,5173.0
SEN18,4651.0,95349.0
PRES20,98356.0,1644.0
SEN20,95376.0,4624.0
BOE22,94539.0,5461.0
MSU22,94881.0,5119.0
UOM22,94463.0,5537.0
WSU22,94574.0,5426.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
