,7,8
PRES16,99745.0,
AG18,94713.0,5287.0
SEN18,4606.0,95394.0
PRES20,98254.0,1746.0
SEN20,95201.0,4799.0
BOE22,94566.0,5434.0
MSU22,94726.0,5274.0
UOM22,94527.0,5473.0
WSU22,94572.0,5428.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
