,7,8
PRES16,99771.0,
AG18,93340.0,6660.0
SEN18,4636.0,95364.0
PRES20,97905.0,2095.0
SEN20,93972.0,6028.0
BOE22,93151.0,6849.0
MSU22,93391.0,6609.0
UOM22,93127.0,6873.0
WSU22,93151.0,6849.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
