,14,15
PRES16,52815.0,47185
AG18,2752.0,97248
PRES20,19261.0,80739
SEN20,2574.0,97426
GOV18,,100000
SEN18,,99964
SOS18,,100000
AG22,,100000
BOE22,,100000
GOV22,,100000
MSU22,,99964
SOS22,,100000
UOM22,,100000
WSU22,,100000
