,15,14
PRES16,33547,66453.0
AG18,98323,1677.0
GOV18,100000,
SEN18,100000,
SOS18,100000,
PRES20,90885,9115.0
SEN20,96085,3915.0
AG22,100000,
BOE22,100000,
GOV22,100000,
MSU22,100000,
SOS22,100000,
UOM22,100000,
WSU22,100000,
Index_0,100000,
Index_1,100000,
Index_3,100000,
