,12,13
PRES16,48355.0,51645
AG18,1862.0,98138
PRES20,6350.0,93650
SEN20,2315.0,97685
GOV18,,100000
SEN18,,100000
SOS18,,100000
AG22,,100000
BOE22,,100000
GOV22,,100000
MSU22,,99986
SOS22,,100000
UOM22,,100000
WSU22,,100000
Index_0,,100000
Index_1,,100000
Index_3,,100000
