,7,8
PRES16,99889.0,
AG18,94355.0,5645.0
SEN18,4091.0,95909.0
PRES20,98618.0,1382.0
SEN20,94507.0,5493.0
BOE22,94292.0,5708.0
MSU22,94355.0,5645.0
UOM22,94292.0,5708.0
WSU22,94316.0,5684.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
