,7,8
PRES16,99853.0,
AG18,95377.0,4623.0
SEN18,5142.0,94858.0
PRES20,98792.0,1208.0
SEN20,95869.0,4131.0
BOE22,95185.0,4815.0
MSU22,95462.0,4538.0
UOM22,95161.0,4839.0
WSU22,95284.0,4716.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
