,7,8
PRES16,99841.0,
AG18,96306.0,3694.0
SEN18,5251.0,94749.0
PRES20,98817.0,1183.0
SEN20,96847.0,3153.0
BOE22,96250.0,3750.0
MSU22,96337.0,3663.0
UOM22,96205.0,3795.0
WSU22,96260.0,3740.0
Index_0,92177.0,7823.0
Index_1,77017.0,22983.0
Index_3,75051.0,24949.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
