,7,8
PRES16,99700.0,
AG18,94158.0,5842.0
SEN18,4014.0,95986.0
PRES20,97890.0,2110.0
SEN20,94782.0,5218.0
BOE22,93872.0,6128.0
MSU22,94204.0,5796.0
UOM22,93862.0,6138.0
WSU22,93872.0,6128.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
