,7,8
PRES16,99974.0,
AG18,97051.0,2949.0
SEN18,2274.0,97726.0
PRES20,99285.0,
SEN20,97854.0,2146.0
BOE22,96896.0,3104.0
MSU22,97070.0,2930.0
UOM22,96822.0,3178.0
WSU22,96920.0,3080.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
