,7,8
PRES16,99869.0,
AG18,95063.0,4937.0
SEN18,4959.0,95041.0
PRES20,98113.0,1887.0
SEN20,95578.0,4422.0
BOE22,94849.0,5151.0
MSU22,95079.0,4921.0
UOM22,94841.0,5159.0
WSU22,94927.0,5073.0
Index_0,89905.0,10095.0
Index_1,71826.0,28174.0
Index_3,70076.0,29924.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
