,7,8
PRES16,99909.0,
AG18,92426.0,7574.0
SEN18,4572.0,95428.0
PRES20,97621.0,2379.0
SEN20,92427.0,7573.0
BOE22,92401.0,7599.0
MSU22,92426.0,7574.0
UOM22,92401.0,7599.0
WSU22,92401.0,7599.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
