,7,8
PRES16,99737.0,
AG18,94889.0,5111.0
SEN18,4553.0,95447.0
PRES20,98309.0,1691.0
SEN20,95370.0,4630.0
BOE22,94698.0,5302.0
MSU22,94954.0,5046.0
UOM22,94649.0,5351.0
WSU22,94705.0,5295.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
