,13,12
PRES16,33398,66602.0
AG18,96940,3060.0
GOV18,100000,
SEN18,99995,
SOS18,100000,
PRES20,90028,9972.0
SEN20,95075,4925.0
AG22,100000,
BOE22,100000,
GOV22,100000,
MSU22,99901,
SOS22,100000,
UOM22,100000,
WSU22,100000,
