,13,12
PRES16,48100,51900.0
AG18,98349,1651.0
GOV18,100000,
SEN18,99962,
SOS18,100000,
PRES20,92211,7789.0
SEN20,98325,1675.0
AG22,100000,
BOE22,100000,
GOV22,100000,
MSU22,100000,
SOS22,100000,
UOM22,100000,
WSU22,100000,
