,15,14
PRES16,47479,52515.0
AG18,97863,2137.0
GOV18,100000,
SEN18,99995,
SOS18,100000,
PRES20,94413,5587.0
SEN20,97540,2460.0
AG22,100000,
BOE22,100000,
GOV22,100000,
MSU22,99995,
SOS22,100000,
UOM22,100000,
WSU22,100000,
