,12,13
PRES16,47644.0,52356
AG18,2143.0,97857
PRES20,7021.0,92979
SEN20,2705.0,97295
GOV18,,100000
SEN18,,99995
SOS18,,100000
AG22,,100000
BOE22,,100000
GOV22,,100000
MSU22,,99995
SOS22,,100000
UOM22,,100000
WSU22,,100000
