,7,8
PRES16,99970.0,
AG18,97495.0,2505.0
SEN18,1703.0,98297.0
PRES20,99347.0,
SEN20,98034.0,1966.0
BOE22,97368.0,2632.0
MSU22,97521.0,2479.0
UOM22,97298.0,2702.0
WSU22,97431.0,2569.0
GOV18,,100000.0
SOS18,,100000.0
AG22,,100000.0
GOV22,,100000.0
SOS22,,100000.0
