,12,13
PRES16,39973.0,60027
PRES20,14846.0,85154
AG18,,99079
GOV18,,100000
SEN18,,99987
SOS18,,100000
SEN20,,99160
AG22,,100000
BOE22,,100000
GOV22,,100000
MSU22,,99987
SOS22,,100000
UOM22,,100000
WSU22,,100000
