,14,15
PRES16,55897.0,44103
AG18,1808.0,98192
PRES20,6228.0,93772
SEN20,2175.0,97825
GOV18,,100000
SEN18,,99997
SOS18,,100000
AG22,,100000
BOE22,,100000
GOV22,,100000
MSU22,,100000
SOS22,,100000
UOM22,,100000
WSU22,,100000
