,14,15
PRES16,56365.0,43625
AG18,2911.0,97089
PRES20,6942.0,93058
SEN20,4374.0,95626
GOV18,,100000
SEN18,,100000
SOS18,,100000
AG22,,100000
BOE22,,100000
GOV22,,100000
MSU22,,100000
SOS22,,100000
UOM22,,100000
WSU22,,100000
