,1,2,3,4,5,6,7,8,9,10,11,12
0.4,97550,8121,0,0,0,0,0,0,0,0,0,0
0.44,84253,240,0,0,0,0,0,0,0,0,0,0
0.45,77885,95,0,0,0,0,0,0,0,0,0,0
0.46,70995,19,0,0,0,0,0,0,0,0,0,0
0.48,57189,0,0,0,0,0,0,0,0,0,0,0
0.5,49883,0,0,0,0,0,0,0,0,0,0,0
0.6,34641,0,0,0,0,0,0,0,0,0,0,0
0.7,178,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
