,1,2,3,4,5,6,7,8,9,10,11,12
0.4,90800,12101,0,0,0,0,0,0,0,0,0,0
0.44,77120,641,0,0,0,0,0,0,0,0,0,0
0.45,72225,91,0,0,0,0,0,0,0,0,0,0
0.46,67183,29,0,0,0,0,0,0,0,0,0,0
0.48,56385,0,0,0,0,0,0,0,0,0,0,0
0.5,46277,0,0,0,0,0,0,0,0,0,0,0
0.6,15274,0,0,0,0,0,0,0,0,0,0,0
0.7,644,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
