,1,2,3,4,5,6,7,8,9,10,11,12
0.4,96745,6949,0,0,0,0,0,0,0,0,0,0
0.44,82574,272,0,0,0,0,0,0,0,0,0,0
0.45,76976,65,0,0,0,0,0,0,0,0,0,0
0.46,69223,2,0,0,0,0,0,0,0,0,0,0
0.48,52882,0,0,0,0,0,0,0,0,0,0,0
0.5,45857,0,0,0,0,0,0,0,0,0,0,0
0.6,31437,0,0,0,0,0,0,0,0,0,0,0
0.7,91,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
