,1,2,3,4,5,6,7,8,9,10,11,12
0.4,89673,12048,0,0,0,0,0,0,0,0,0,0
0.44,74246,516,0,0,0,0,0,0,0,0,0,0
0.45,68021,121,0,0,0,0,0,0,0,0,0,0
0.46,62144,9,0,0,0,0,0,0,0,0,0,0
0.48,49930,0,0,0,0,0,0,0,0,0,0,0
0.5,38751,0,0,0,0,0,0,0,0,0,0,0
0.6,6945,0,0,0,0,0,0,0,0,0,0,0
0.7,19,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
