,1,2,3,4,5,6,7,8,9,10,11,12
0.4,95336,8030,0,0,0,0,0,0,0,0,0,0
0.44,80182,215,0,0,0,0,0,0,0,0,0,0
0.45,73257,80,0,0,0,0,0,0,0,0,0,0
0.46,64764,10,0,0,0,0,0,0,0,0,0,0
0.48,49687,0,0,0,0,0,0,0,0,0,0,0
0.5,41633,0,0,0,0,0,0,0,0,0,0,0
0.6,24041,0,0,0,0,0,0,0,0,0,0,0
0.7,177,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
