,14,15,16,17,18,13,19,20,22,21,23,24,25,26,27
PRES16,14324.0,30426.0,34220.0,15882.0,2727.0,1920.0,,,,,,,,,
AG18,,3206.0,13628.0,32838.0,34164.0,,13680.0,1937.0,,,,,,,
PRES20,,4314.0,17238.0,34378.0,29363.0,,11870.0,2220.0,,,,,,,
SEN20,,3327.0,14178.0,30229.0,30136.0,,16702.0,4373.0,,,,,,,
MSU22,,1319.0,9825.0,27857.0,33757.0,,20269.0,5991.0,,,,,,,
BOE22,,,3244.0,15244.0,30555.0,,31300.0,16390.0,,2799.0,,,,,
UOM22,,,3084.0,14001.0,28789.0,,31828.0,18192.0,,3698.0,,,,,
WSU22,,,5212.0,21903.0,32964.0,,26745.0,10926.0,,1568.0,,,,,
SEN18,,,,4519.0,17807.0,,32396.0,29450.0,2358.0,12850.0,,,,,
SOS18,,,,,1496.0,,8585.0,24785.0,21005.0,37054.0,6354.0,,,,
AG22,,,,,1213.0,,7568.0,21710.0,24822.0,34127.0,9028.0,1408.0,,,
GOV18,,,,,,,6302.0,21698.0,24237.0,36580.0,9310.0,,,,
GOV22,,,,,,,1838.0,9509.0,33107.0,26723.0,20774.0,6791.0,984.0,,
SOS22,,,,,,,,,7866.0,,24652.0,31983.0,24506.0,7932.0,1911.0
