,1,2,3,4,5,6,7,8,9,10,11,12
0.4,95455,7952,0,0,0,0,0,0,0,0,0,0
0.44,80710,177,0,0,0,0,0,0,0,0,0,0
0.45,73087,31,0,0,0,0,0,0,0,0,0,0
0.46,64187,4,0,0,0,0,0,0,0,0,0,0
0.48,49580,0,0,0,0,0,0,0,0,0,0,0
0.5,42760,0,0,0,0,0,0,0,0,0,0,0
0.6,26694,0,0,0,0,0,0,0,0,0,0,0
0.7,111,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
