,1,2,3,4,5,6,7,8,9,10,11,12
0.4,95629,10888,0,0,0,0,0,0,0,0,0,0
0.44,75565,424,0,0,0,0,0,0,0,0,0,0
0.45,68978,133,0,0,0,0,0,0,0,0,0,0
0.46,61409,7,0,0,0,0,0,0,0,0,0,0
0.48,49413,0,0,0,0,0,0,0,0,0,0,0
0.5,41786,0,0,0,0,0,0,0,0,0,0,0
0.6,26972,0,0,0,0,0,0,0,0,0,0,0
0.7,139,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
