,1,2,3,4,5,6,7,8,9,10,11,12
0.4,95040,8444,0,0,0,0,0,0,0,0,0,0
0.44,78346,315,0,0,0,0,0,0,0,0,0,0
0.45,70646,45,0,0,0,0,0,0,0,0,0,0
0.46,62133,7,0,0,0,0,0,0,0,0,0,0
0.48,45921,0,0,0,0,0,0,0,0,0,0,0
0.5,38689,0,0,0,0,0,0,0,0,0,0,0
0.6,24093,0,0,0,0,0,0,0,0,0,0,0
0.7,157,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
