,1,2,3,4,5,6,7,8,9,10,11,12
0.4,95722,6610,0,0,0,0,0,0,0,0,0,0
0.44,82439,105,0,0,0,0,0,0,0,0,0,0
0.45,78266,28,0,0,0,0,0,0,0,0,0,0
0.46,73132,0,0,0,0,0,0,0,0,0,0,0
0.48,61800,0,0,0,0,0,0,0,0,0,0,0
0.5,52629,0,0,0,0,0,0,0,0,0,0,0
0.6,30177,0,0,0,0,0,0,0,0,0,0,0
0.7,13,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
