,1,2,3,4,5,6,7,8,9,10,11,12
0.4,96166,9336,0,0,0,0,0,0,0,0,0,0
0.44,80673,387,0,0,0,0,0,0,0,0,0,0
0.45,74107,99,0,0,0,0,0,0,0,0,0,0
0.46,66719,23,0,0,0,0,0,0,0,0,0,0
0.48,52714,0,0,0,0,0,0,0,0,0,0,0
0.5,45817,0,0,0,0,0,0,0,0,0,0,0
0.6,28380,0,0,0,0,0,0,0,0,0,0,0
0.7,18,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
