,1,2,3,4,5,6,7,8,9,10,11,12
0.4,96358,8860,0,0,0,0,0,0,0,0,0,0
0.44,80914,410,0,0,0,0,0,0,0,0,0,0
0.45,73661,179,0,0,0,0,0,0,0,0,0,0
0.46,64612,2,0,0,0,0,0,0,0,0,0,0
0.48,48257,0,0,0,0,0,0,0,0,0,0,0
0.5,40673,0,0,0,0,0,0,0,0,0,0,0
0.6,24289,0,0,0,0,0,0,0,0,0,0,0
0.7,110,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
