,14,15,16,13,17,18,19,20,22,23,21,24,27,26,25
PRES16,14227.0,30410.0,32823.0,2811.0,15431.0,3662.0,,,,,,,,,
AG18,,3392.0,16483.0,,33528.0,32355.0,11805.0,2091.0,,,,,,,
PRES20,,2899.0,19051.0,,33698.0,28446.0,12556.0,2864.0,,,,,,,
SEN20,,4429.0,16347.0,,31256.0,29215.0,14568.0,3538.0,,,,,,,
MSU22,,2243.0,13819.0,,28189.0,31482.0,18305.0,5393.0,,,,,,,
BOE22,,,5030.0,,19516.0,32907.0,27414.0,12698.0,,,2122.0,,,,
UOM22,,,4225.0,,17413.0,32855.0,28232.0,14250.0,,,2610.0,,,,
WSU22,,,8089.0,,22579.0,33354.0,24552.0,9148.0,,,1313.0,,,,
SEN18,,,,,6185.0,19460.0,33788.0,27374.0,1597.0,,10769.0,,,,
GOV18,,,,,,1376.0,9294.0,25948.0,20395.0,7124.0,34798.0,,,,
SOS18,,,,,,3046.0,13036.0,28400.0,17609.0,4494.0,32483.0,,,,
AG22,,,,,,2553.0,10695.0,25738.0,19717.0,6612.0,33778.0,,,,
GOV22,,,,,,,3169.0,13568.0,29606.0,18057.0,29002.0,5446.0,,,
SOS22,,,,,,,,,10455.0,29354.0,1663.0,31161.0,1457.0,6869.0,18552.0
