,1,2,3,4,5,6,7,8,9,10,11,12
0.4,95563,4613,0,0,0,0,0,0,0,0,0,0
0.44,83586,75,0,0,0,0,0,0,0,0,0,0
0.45,80036,10,0,0,0,0,0,0,0,0,0,0
0.46,75810,0,0,0,0,0,0,0,0,0,0,0
0.48,67705,0,0,0,0,0,0,0,0,0,0,0
0.5,59564,0,0,0,0,0,0,0,0,0,0,0
0.6,30114,0,0,0,0,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
