,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
PRES16,2377.0,12251.0,29621.0,35493.0,17710.0,2067.0,,,,,,,,,
AG18,,,6729.0,22846.0,35376.0,25190.0,8479.0,,,,,,,,
PRES20,,,2832.0,19258.0,36982.0,28615.0,10298.0,1607.0,,,,,,,
SEN20,,,4085.0,19346.0,33887.0,28529.0,11472.0,1919.0,,,,,,,
MSU22,,,2321.0,16456.0,34087.0,30155.0,13511.0,3053.0,,,,,,,
BOE22,,,,4973.0,21167.0,33043.0,27842.0,10479.0,2042.0,,,,,,
UOM22,,,,4077.0,18933.0,32375.0,30278.0,11636.0,2346.0,,,,,,
WSU22,,,,8258.0,26536.0,33432.0,22939.0,7000.0,1007.0,,,,,,
SEN18,,,,,6243.0,21122.0,33467.0,26407.0,9581.0,2101.0,,,,,
GOV18,,,,,,984.0,6529.0,21542.0,37752.0,24384.0,7468.0,1213.0,,,
SOS18,,,,,,2014.0,10856.0,28146.0,34711.0,18888.0,4495.0,,,,
AG22,,,,,,1588.0,8156.0,22953.0,34329.0,23301.0,7896.0,1453.0,,,
GOV22,,,,,,,1552.0,9298.0,27774.0,32906.0,20706.0,6209.0,1167.0,,
SOS22,,,,,,,,,,7200.0,21022.0,31477.0,25474.0,10787.0,2868.0
