,1,2,3,4,5,6,7,8,9,10,11,12
0.4,96766,11149,0,0,0,0,0,0,0,0,0,0
0.44,75613,379,0,0,0,0,0,0,0,0,0,0
0.45,67120,111,0,0,0,0,0,0,0,0,0,0
0.46,55738,18,0,0,0,0,0,0,0,0,0,0
0.48,38954,0,0,0,0,0,0,0,0,0,0,0
0.5,31406,0,0,0,0,0,0,0,0,0,0,0
0.6,17494,0,0,0,0,0,0,0,0,0,0,0
0.7,17,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
