,15,16,14,17,13,18,19,20,21,22,23,24,25,26,27
PRES16,26606.0,36871.0,10644.0,19353.0,1981.0,4138.0,,,,,,,,,
AG18,2156.0,11709.0,,33157.0,,33033.0,16004.0,3453.0,,,,,,,
PRES20,1988.0,14308.0,,34693.0,,34262.0,12531.0,2009.0,,,,,,,
SEN20,2508.0,13270.0,,27613.0,,33383.0,17846.0,4712.0,,,,,,,
MSU22,988.0,8627.0,,28373.0,,34647.0,19965.0,6420.0,,,,,,,
BOE22,,2088.0,,15624.0,,30839.0,28998.0,18056.0,3911.0,,,,,,
UOM22,,1680.0,,12672.0,,28942.0,31057.0,20420.0,4620.0,,,,,,
WSU22,,4321.0,,21163.0,,33900.0,26327.0,11949.0,1922.0,,,,,,
SEN18,,,,3571.0,,15252.0,33681.0,30609.0,13436.0,3029.0,,,,,
SOS18,,,,,,1584.0,7918.0,25350.0,34282.0,21723.0,7744.0,1299.0,,,
AG22,,,,,,1287.0,6744.0,21314.0,32085.0,26265.0,9454.0,2483.0,,,
GOV18,,,,,,,5639.0,22044.0,33187.0,25772.0,10254.0,2046.0,,,
GOV22,,,,,,,2157.0,9548.0,26274.0,31731.0,20422.0,7819.0,1571.0,,
SOS22,,,,,,,,,1596.0,8606.0,25118.0,30244.0,22217.0,9699.0,2042.0
