,1,2,3,4,5,6,7,8,9,10,11,12
0.4,96493,10422,0,0,0,0,0,0,0,0,0,0
0.44,77879,246,0,0,0,0,0,0,0,0,0,0
0.45,69601,52,0,0,0,0,0,0,0,0,0,0
0.46,62596,1,0,0,0,0,0,0,0,0,0,0
0.48,51273,0,0,0,0,0,0,0,0,0,0,0
0.5,43465,0,0,0,0,0,0,0,0,0,0,0
0.6,28557,0,0,0,0,0,0,0,0,0,0,0
0.7,266,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
