,1,2,3,4,5,6,7,8,9,10,11,12
0.4,95530,7138,0,0,0,0,0,0,0,0,0,0
0.44,80700,175,0,0,0,0,0,0,0,0,0,0
0.45,74902,29,0,0,0,0,0,0,0,0,0,0
0.46,65407,3,0,0,0,0,0,0,0,0,0,0
0.48,47825,0,0,0,0,0,0,0,0,0,0,0
0.5,40530,0,0,0,0,0,0,0,0,0,0,0
0.6,23619,0,0,0,0,0,0,0,0,0,0,0
0.7,75,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
