,18,17,16,15,14,13,19,20,22,23,21,24,25,26,27
PRES16,3853.0,18114.0,36163.0,28960.0,11251.0,991.0,,,,,,,,,
AG18,28359.0,34497.0,18596.0,4290.0,,,11569.0,2304.0,,,,,,,
GOV18,1440.0,,,,,,7428.0,23216.0,25478.0,9330.0,31820.0,1126.0,,,
SEN18,25340.0,8132.0,1245.0,,,,32732.0,22995.0,1051.0,,8327.0,,,,
SOS18,2226.0,,,,,,11445.0,27032.0,19492.0,5335.0,33657.0,,,,
PRES20,30108.0,34788.0,19780.0,2907.0,,,9991.0,2189.0,,,,,,,
SEN20,25998.0,33083.0,21647.0,4539.0,,,11141.0,2521.0,,,,,,,
AG22,1267.0,,,,,,7853.0,19987.0,27419.0,9587.0,31572.0,1957.0,,,
BOE22,31466.0,24072.0,8533.0,,,,21959.0,10779.0,,,2193.0,,,,
MSU22,29654.0,33295.0,15423.0,2442.0,,,14162.0,4412.0,,,,,,,
UOM22,30855.0,23795.0,7839.0,,,,21926.0,11985.0,,,2656.0,,,,
WSU22,31488.0,27788.0,11138.0,1378.0,,,19526.0,7239.0,,,1386.0,,,,
GOV22,,,,,,,1614.0,7801.0,34891.0,22614.0,24701.0,6794.0,1263.0,,
SOS22,,,,,,,,,10195.0,24204.0,1245.0,30943.0,23840.0,8455.0,1030.0
