,1,2,3,4,5,6,7,8,9,10,11,12
0.4,96398,7457,0,0,0,0,0,0,0,0,0,0
0.44,81591,288,0,0,0,0,0,0,0,0,0,0
0.45,75426,105,0,0,0,0,0,0,0,0,0,0
0.46,68095,13,0,0,0,0,0,0,0,0,0,0
0.48,54379,0,0,0,0,0,0,0,0,0,0,0
0.5,47807,0,0,0,0,0,0,0,0,0,0,0
0.6,32143,0,0,0,0,0,0,0,0,0,0,0
0.7,248,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
